X	Y	Z	influencia	Az
4405475.486	7494199.271	-3997.435311	0.006285	9.75
4405545.006	7494199.271	-3964.63008	0.006341	9.75
4405614.527	7494199.271	-3933.309326	0.006399	9.75
4405684.047	7494199.271	-3903.52391	0.006457	9.75
4405753.568	7494199.271	-3875.336193	0.006518	9.75
4405823.088	7494199.271	-3848.797692	0.006579	9.75
4405892.609	7494199.271	-3823.907776	0.006643	9.75
4405962.13	7494199.271	-3800.565657	0.006708	9.75
4406031.65	7494199.271	-3778.542902	0.006774	9.75
4406101.171	7494199.271	-3757.506747	0.006843	9.75
4406170.691	7494199.271	-3737.08479	0.006913	9.75
4406240.212	7494199.271	-3716.931861	0.006985	9.75
4406309.732	7494199.271	-3696.774618	0.00706	9.75
4406379.253	7494199.271	-3676.43475	0.007136	9.75
4406448.773	7494199.271	-3655.838573	0.007215	9.75
4406518.294	7494199.271	-3635.016163	0.007296	9.75
4406587.814	7494199.271	-3614.088532	0.00738	9.75
4406657.335	7494199.271	-3593.239538	0.007466	9.75
4406726.856	7494199.271	-3572.671564	0.007555	9.75
4406796.376	7494199.271	-3552.551547	0.007646	9.75
4406865.897	7494199.271	-3532.964554	0.007741	9.75
4406935.417	7494199.271	-3513.895584	0.007839	9.75
4407004.938	7494199.271	-3495.246411	0.007941	9.75
4407074.458	7494199.271	-3476.873791	0.008046	9.75
4407143.979	7494199.271	-3458.629207	0.008154	9.75
4407213.499	7494199.271	-3440.389794	0.008267	9.75
4407283.02	7494199.271	-3422.080832	0.008383	9.75
4407352.54	7494199.271	-3403.695126	0.008504	11.32
4407422.061	7494199.271	-3385.311494	0.00863	11.32
4407491.582	7494199.271	-3367.103531	0.00876	11.32
4407561.102	7494199.271	-3349.321658	0.008897	11.32
4407630.623	7494199.271	-3332.244877	0.009039	11.32
4407700.143	7494199.271	-3316.127296	0.009187	11.32
4407769.664	7494199.271	-3301.168993	0.009342	11.32
4407839.184	7494199.271	-3287.512943	0.009504	11.32
4407908.705	7494199.271	-3275.254062	0.009673	11.32
4407978.225	7494199.271	-3264.455116	0.009851	11.32
4408047.746	7494199.271	-3255.162258	0.010038	11.32
4408117.267	7494199.271	-3247.405936	0.010235	11.32
4408186.787	7494199.271	-3241.194451	0.010443	11.32
4408256.308	7494199.271	-3236.533518	0.010662	11.32
4408325.828	7494199.271	-3233.495568	0.010893	11.32
4408395.349	7494199.271	-3232.331762	0.011139	11.32
4408464.869	7494199.271	-3233.579335	0.0114	11.32
4408534.39	7494199.271	-3238.067243	0.011678	11.32
4408603.91	7494199.271	-3246.744866	0.011975	11.32
4408673.431	7494199.271	-3260.420494	0.012293	11.32
4408742.951	7494199.271	-3279.621735	0.012635	11.32
4408812.472	7494199.271	-3304.64323	0.013003	11.32
4408881.993	7494199.271	-3335.59419	0.013401	11.32
4408951.513	7494199.271	-3372.299282	0.013833	11.32
4409021.034	7494199.271	-3414.1838	0.014304	11.32
4409090.554	7494199.271	-3460.322065	0.014821	11.32
4409160.075	7494199.271	-3509.590916	0.015391	11.32
4409229.595	7494199.271	-3560.772125	0.016024	11.32
4409299.116	7494199.271	-3612.607	0.016731	11.32
4409368.636	7494199.271	-3663.905814	0.017528	11.32
4409438.157	7494199.271	-3713.71219	0.018434	11.32
4409507.677	7494199.271	-3761.413878	0.019478	11.32
4409577.198	7494199.271	-3806.749192	0.020696	11.32
4409646.719	7494199.271	-3849.798793	0.02214	11.32
4409716.239	7494199.271	-3891.047796	0.023889	11.32
4409785.76	7494199.271	-3931.41891	0.026062	11.32
4409855.28	7494199.271	-3972.08907	0.028857	11.32
4409924.801	7494199.271	-4014.092106	0.032627	11.32
4409994.321	7494199.271	-4057.940033	0.03808	11.32
4410063.842	7494199.271	-4103.476011	0.04692	11.32
4410133.362	7494199.271	-4149.963786	0.064795	11.32
4410202.883	7494199.271	-4196.235877	0.136903	11.32
4410272.404	7494199.271	-4240.674597	0.108251	11.32
4410341.924	7494199.271	-4280.956933	0.059969	11.32
4410411.445	7494199.271	-4313.844537	0.044792	11.32
4410480.965	7494199.271	-4335.523154	0.036839	11.32
4410550.486	7494199.271	-4342.68575	0.031797	11.32
4410620.006	7494199.271	-4333.884881	0.028255	11.32
4410689.527	7494199.271	-4310.372831	0.025601	11.32
4410759.047	7494199.271	-4275.978576	0.023522	11.32
4410828.568	7494199.271	-4236.098728	0.02184	11.32
4410898.088	7494199.271	-4196.23682	0.020445	11.32
4410967.609	7494199.271	-4160.654773	0.019264	11.32
4411037.13	7494199.271	-4131.573746	0.018249	11.32
4411106.65	7494199.271	-4109.063568	0.017366	11.32
4411176.171	7494199.271	-4091.476554	0.016588	11.32
4411245.691	7494199.271	-4076.130592	0.015896	11.32
4411315.212	7494199.271	nan	0.015277	11.32
4411384.732	7494199.271	nan	0.014718	11.32
4411454.253	7494199.271	nan	0.01421	11.32
4411523.773	7494199.271	nan	0.013746	11.32
4411593.294	7494199.271	nan	0.013321	11.32
4411662.814	7494199.271	nan	0.012929	11.32
4411732.335	7494199.271	nan	0.012567	11.32
4411801.856	7494199.271	nan	0.01223	11.32
4411871.376	7494199.271	nan	0.011916	11.32
4411940.897	7494199.271	nan	0.011623	11.32
4412010.417	7494199.271	nan	0.011349	11.32
4412079.938	7494199.271	nan	0.011091	11.32
4412149.458	7494199.271	nan	0.010848	11.32
4412218.979	7494199.271	nan	0.010618	11.32
4412288.499	7494199.271	nan	0.010402	11.32
4412358.02	7494199.271	nan	0.010196	11.32
4412427.54	7494199.271	nan	0.010001	11.32
4412497.061	7494199.271	nan	0.009816	11.32
4412566.582	7494199.271	nan	0.00964	11.32
4412636.102	7494199.271	nan	0.009472	11.32
4412705.623	7494199.271	nan	0.009311	11.32
4412775.143	7494199.271	nan	0.009158	11.32
4412844.664	7494199.271	nan	0.009011	11.32
4412914.184	7494199.271	nan	0.00887	11.32
4412983.705	7494199.271	nan	0.008735	11.32
4413053.225	7494199.271	nan	0.008605	11.32
4413122.746	7494199.271	nan	0.00848	11.32
4413192.267	7494199.271	nan	0.00836	11.32
4394282.677	7494378.381	nan	0.003033	9.75
4394352.198	7494378.381	nan	0.003041	9.75
4394421.719	7494378.381	nan	0.003049	9.75
4394491.239	7494378.381	nan	0.003057	9.75
4394560.76	7494378.381	nan	0.003065	9.75
4394630.28	7494378.381	nan	0.003074	9.75
4394699.801	7494378.381	nan	0.003082	9.75
4394769.321	7494378.381	nan	0.00309	9.75
4394838.842	7494378.381	nan	0.003099	9.75
4394908.362	7494378.381	nan	0.003107	9.75
4394977.883	7494378.381	nan	0.003115	9.75
4395047.404	7494378.381	nan	0.003124	9.75
4395116.924	7494378.381	nan	0.003133	9.75
4395186.445	7494378.381	nan	0.003141	9.75
4395255.965	7494378.381	-6156.565597	0.00315	9.75
4395325.486	7494378.381	-6158.278495	0.003159	9.75
4395395.006	7494378.381	-6160.12946	0.003168	9.75
4395464.527	7494378.381	-6162.117752	0.003177	9.75
4395534.047	7494378.381	-6164.236305	0.003186	9.75
4395603.568	7494378.381	-6166.470908	0.003195	9.75
4395673.088	7494378.381	-6168.798388	0.003204	9.75
4395742.609	7494378.381	-6171.18263	0.003213	9.75
4395812.13	7494378.381	-6173.570067	0.003222	9.75
4395881.65	7494378.381	-6175.88916	0.003232	9.75
4395951.171	7494378.381	-6178.05783	0.003241	9.75
4396020.691	7494378.381	-6179.997735	0.003251	9.75
4396090.212	7494378.381	-6181.64692	0.00326	9.75
4396159.732	7494378.381	-6182.961814	0.00327	9.75
4396229.253	7494378.381	-6183.909806	0.003279	9.75
4396298.773	7494378.381	-6184.460754	0.003289	9.75
4396368.294	7494378.381	-6184.581089	0.003299	9.75
4396437.814	7494378.381	-6184.230734	0.003309	9.75
4396507.335	7494378.381	-6183.366475	0.003319	9.75
4396576.856	7494378.381	-6181.95182	0.003329	9.75
4396646.376	7494378.381	-6179.96419	0.003339	9.75
4396715.897	7494378.381	-6177.394896	0.00335	9.75
4396785.417	7494378.381	-6174.249669	0.00336	9.75
4396854.938	7494378.381	-6170.553266	0.003371	9.75
4396924.458	7494378.381	-6166.34817	0.003381	9.75
4396993.979	7494378.381	-6161.682229	0.003392	9.75
4397063.499	7494378.381	-6156.595806	0.003402	9.75
4397133.02	7494378.381	-6151.117991	0.003413	9.75
4397202.54	7494378.381	-6145.268398	0.003424	9.75
4397272.061	7494378.381	-6139.059581	0.003435	9.75
4397341.582	7494378.381	-6132.501693	0.003446	9.75
4397411.102	7494378.381	-6125.608927	0.003457	9.75
4397480.623	7494378.381	-6118.402554	0.003469	9.75
4397550.143	7494378.381	-6110.909907	0.00348	9.75
4397619.664	7494378.381	-6103.163891	0.003492	9.75
4397689.184	7494378.381	-6095.203622	0.003503	9.75
4397758.705	7494378.381	-6087.072659	0.003515	9.75
4397828.225	7494378.381	-6078.8152	0.003527	9.75
4397897.746	7494378.381	-6070.474418	0.003539	9.75
4397967.267	7494378.381	-6062.093836	0.003551	9.75
4398036.787	7494378.381	-6053.718318	0.003563	9.75
4398106.308	7494378.381	-6045.39148	0.003575	9.75
4398175.828	7494378.381	-6037.149082	0.003587	9.75
4398245.349	7494378.381	-6029.010936	0.0036	9.75
4398314.869	7494378.381	-6020.975928	0.003612	9.75
4398384.39	7494378.381	-6013.02368	0.003625	9.75
4398453.91	7494378.381	-6005.121656	0.003638	9.75
4398523.431	7494378.381	-5997.232467	0.003651	9.75
4398592.951	7494378.381	-5989.317261	0.003664	9.75
4398662.472	7494378.381	-5981.335654	0.003677	9.75
4398731.993	7494378.381	-5973.244769	0.00369	9.75
4398801.513	7494378.381	-5964.998297	0.003704	9.75
4398871.034	7494378.381	-5956.546452	0.003717	9.75
4398940.554	7494378.381	-5947.840466	0.003731	9.75
4399010.075	7494378.381	-5938.843475	0.003745	9.75
4399079.595	7494378.381	-5929.542537	0.003759	9.75
4399149.116	7494378.381	-5919.954165	0.003773	9.75
4399218.636	7494378.381	-5910.121456	0.003787	9.75
4399288.157	7494378.381	-5900.106125	0.003801	9.75
4399357.677	7494378.381	-5889.979078	0.003816	9.75
4399427.198	7494378.381	-5879.812821	0.003831	9.75
4399496.719	7494378.381	-5869.678999	0.003846	9.75
4399566.239	7494378.381	-5859.652487	0.003861	9.75
4399635.76	7494378.381	-5849.81957	0.003876	9.75
4399705.28	7494378.381	-5840.282453	0.003891	9.75
4399774.801	7494378.381	-5831.151126	0.003907	9.75
4399844.321	7494378.381	-5822.523202	0.003922	9.75
4399913.842	7494378.381	-5814.46386	0.003938	9.75
4399983.362	7494378.381	-5806.995799	0.003954	9.75
4400052.883	7494378.381	-5800.099572	0.00397	9.75
4400122.404	7494378.381	-5793.723312	0.003986	9.75
4400191.924	7494378.381	-5787.799473	0.004003	9.75
4400261.445	7494378.381	-5782.255955	0.00402	9.75
4400330.965	7494378.381	-5777.006262	0.004037	9.75
4400400.486	7494378.381	-5771.917853	0.004054	9.75
4400470.006	7494378.381	-5766.778669	0.004071	9.75
4400539.527	7494378.381	-5761.29627	0.004088	9.75
4400609.047	7494378.381	-5755.153032	0.004106	9.75
4400678.568	7494378.381	-5748.092853	0.004124	9.75
4400748.088	7494378.381	-5739.975697	0.004142	9.75
4400817.609	7494378.381	-5730.764212	0.00416	9.75
4400887.13	7494378.381	-5720.468056	0.004179	9.75
4400956.65	7494378.381	-5709.092589	0.004198	9.75
4401026.171	7494378.381	-5696.620548	0.004217	9.75
4401095.691	7494378.381	-5683.033104	0.004236	9.75
4401165.212	7494378.381	-5668.349381	0.004255	9.75
4401234.732	7494378.381	-5652.645072	0.004275	9.75
4401304.253	7494378.381	-5636.035156	0.004295	9.75
4401373.773	7494378.381	-5618.646041	0.004315	9.75
4401443.294	7494378.381	-5600.600951	0.004335	9.75
4401512.814	7494378.381	-5582.013317	0.004356	9.75
4401582.335	7494378.381	-5562.978236	0.004377	9.75
4401651.856	7494378.381	-5543.566389	0.004398	9.75
4401721.376	7494378.381	-5523.825405	0.00442	9.75
4401790.897	7494378.381	-5503.785263	0.004441	9.75
4401860.417	7494378.381	-5483.465783	0.004463	9.75
4401929.938	7494378.381	-5462.888074	0.004486	9.75
4401999.458	7494378.381	-5442.086448	0.004508	9.75
4402068.979	7494378.381	-5421.114469	0.004531	9.75
4402138.499	7494378.381	-5400.047168	0.004555	9.75
4402208.02	7494378.381	-5378.987745	0.004578	9.75
4402277.54	7494378.381	-5358.079904	0.004602	9.75
4402347.061	7494378.381	-5337.514462	0.004626	9.75
4402416.582	7494378.381	-5317.513859	0.004651	9.75
4402486.102	7494378.381	-5298.288639	0.004676	9.75
4402555.623	7494378.381	-5279.981639	0.004701	9.75
4402625.143	7494378.381	-5262.626264	0.004727	9.75
4402694.664	7494378.381	-5246.131546	0.004753	9.75
4402764.184	7494378.381	-5230.28919	0.00478	9.75
4402833.705	7494378.381	-5214.796031	0.004806	9.75
4402903.225	7494378.381	-5199.288386	0.004834	9.75
4402972.746	7494378.381	-5183.382291	0.004861	9.75
4403042.267	7494378.381	-5166.713518	0.004889	9.75
4403111.787	7494378.381	-5148.976439	0.004918	9.75
4403181.308	7494378.381	-5129.965666	0.004947	9.75
4403250.828	7494378.381	-5109.617474	0.004976	9.75
4403320.349	7494378.381	-5088.024706	0.005006	9.75
4403389.869	7494378.381	-5065.389642	0.005037	9.75
4403459.39	7494378.381	-5041.915255	0.005068	9.75
4403528.91	7494378.381	-5017.687874	0.005099	9.75
4403598.431	7494378.381	-4992.616588	0.005131	9.75
4403667.951	7494378.381	-4966.457037	0.005163	9.75
4403737.472	7494378.381	-4938.900165	0.005196	9.75
4403806.993	7494378.381	-4909.680455	0.00523	9.75
4403876.513	7494378.381	-4878.651167	0.005264	9.75
4403946.034	7494378.381	-4845.794755	0.005299	9.75
4404015.554	7494378.381	-4811.19109	0.005334	9.75
4404085.075	7494378.381	-4774.997143	0.00537	9.75
4404154.595	7494378.381	-4737.452349	0.005407	9.75
4404224.116	7494378.381	-4698.874473	0.005444	9.75
4404293.636	7494378.381	-4659.621683	0.005482	9.75
4404363.157	7494378.381	-4620.034982	0.005521	9.75
4404432.677	7494378.381	-4580.386039	0.005561	9.75
4404502.198	7494378.381	-4540.848303	0.005601	9.75
4404571.719	7494378.381	-4501.503688	0.005642	9.75
4404641.239	7494378.381	-4462.380827	0.005684	9.75
4404710.76	7494378.381	-4423.496056	0.005727	9.75
4404780.28	7494378.381	-4384.866186	0.00577	9.75
4404849.801	7494378.381	-4346.490041	0.005815	9.75
4404919.321	7494378.381	-4308.32426	0.00586	9.75
4404988.842	7494378.381	-4270.283287	0.005907	9.75
4405058.362	7494378.381	-4232.276098	0.005954	9.75
4405127.883	7494378.381	-4194.268201	0.006002	9.75
4405197.404	7494378.381	-4156.341537	0.006052	9.75
4405266.924	7494378.381	-4118.721513	0.006102	9.75
4405336.445	7494378.381	-4081.745042	0.006154	9.75
4405405.965	7494378.381	-4045.766959	0.006207	9.75
4405475.486	7494378.381	-4011.055555	0.006261	9.75
4405545.006	7494378.381	-3977.756319	0.006316	9.75
4405614.527	7494378.381	-3945.941339	0.006373	9.75
4405684.047	7494378.381	-3915.67655	0.006431	9.75
4405753.568	7494378.381	-3887.043543	0.006491	9.75
4405823.088	7494378.381	-3860.115567	0.006552	9.75
4405892.609	7494378.381	-3834.909782	0.006614	9.75
4405962.13	7494378.381	-3811.332802	0.006679	9.75
4406031.65	7494378.381	-3789.152424	0.006744	9.75
4406101.171	7494378.381	-3768.026159	0.006812	9.75
4406170.691	7494378.381	-3747.571106	0.006881	9.75
4406240.212	7494378.381	-3727.431095	0.006953	9.75
4406309.732	7494378.381	-3707.319359	0.007026	9.75
4406379.253	7494378.381	-3687.042671	0.007101	9.75
4406448.773	7494378.381	-3666.514558	0.007178	9.75
4406518.294	7494378.381	-3645.756372	0.007258	11.32
4406587.814	7494378.381	-3624.882532	0.00734	11.32
4406657.335	7494378.381	-3604.068579	0.007424	11.32
4406726.856	7494378.381	-3583.504312	0.007511	11.32
4406796.376	7494378.381	-3563.34031	0.007601	11.32
4406865.897	7494378.381	-3543.644186	0.007694	11.32
4406935.417	7494378.381	-3524.385075	0.00779	11.32
4407004.938	7494378.381	-3505.452002	0.007889	11.32
4407074.458	7494378.381	-3486.692469	0.007992	11.32
4407143.979	7494378.381	-3467.951445	0.008098	11.32
4407213.499	7494378.381	-3449.101075	0.008208	11.32
4407283.02	7494378.381	-3430.064028	0.008323	11.32
4407352.54	7494378.381	-3410.837654	0.008441	11.32
4407422.061	7494378.381	-3391.519453	0.008564	11.32
4407491.582	7494378.381	-3372.319656	0.008692	11.32
4407561.102	7494378.381	-3353.537335	0.008826	11.32
4407630.623	7494378.381	-3335.494797	0.008965	11.32
4407700.143	7494378.381	-3318.465213	0.00911	11.32
4407769.664	7494378.381	-3302.638463	0.009261	11.32
4407839.184	7494378.381	-3288.129933	0.009419	11.32
4407908.705	7494378.381	-3275.004271	0.009585	11.32
4407978.225	7494378.381	-3263.296113	0.009758	11.32
4408047.746	7494378.381	-3253.02435	0.009941	11.32
4408117.267	7494378.381	-3244.195892	0.010132	11.32
4408186.787	7494378.381	-3236.804497	0.010334	11.32
4408256.308	7494378.381	-3230.847363	0.010547	11.32
4408325.828	7494378.381	-3226.382675	0.010772	11.32
4408395.349	7494378.381	-3223.633947	0.011011	11.32
4408464.869	7494378.381	-3223.10242	0.011264	11.32
4408534.39	7494378.381	-3225.585148	0.011533	11.32
4408603.91	7494378.381	-3232.014124	0.01182	11.32
4408673.431	7494378.381	-3243.198499	0.012126	11.32
4408742.951	7494378.381	-3259.682057	0.012455	11.32
4408812.472	7494378.381	-3281.788497	0.012809	11.32
4408881.993	7494378.381	-3309.67966	0.013191	11.32
4408951.513	7494378.381	-3343.282522	0.013605	11.32
4409021.034	7494378.381	-3382.197338	0.014056	11.32
4409090.554	7494378.381	-3425.737595	0.014549	11.32
4409160.075	7494378.381	-3473.026877	0.01509	11.32
4409229.595	7494378.381	-3523.0129	0.015689	11.32
4409299.116	7494378.381	-3574.457122	0.016356	11.32
4409368.636	7494378.381	-3626.053768	0.017105	11.32
4409438.157	7494378.381	-3676.666603	0.017952	11.32
4409507.677	7494378.381	-3725.512126	0.018921	11.32
4409577.198	7494378.381	-3772.199078	0.020043	11.32
4409646.719	7494378.381	-3816.72784	0.021363	11.32
4409716.239	7494378.381	-3859.558696	0.022943	11.32
4409785.76	7494378.381	-3901.644197	0.024878	11.32
4409855.28	7494378.381	-3944.219564	0.027321	11.32
4409924.801	7494378.381	-3988.359182	0.03053	11.32
4409994.321	7494378.381	-4034.562324	0.03499	11.32
4410063.842	7494378.381	-4082.603617	0.041755	11.32
4410133.362	7494378.381	-4131.650014	0.053703	11.32
4410202.883	7494378.381	-4180.454487	0.083533	11.32
4410272.404	7494378.381	-4227.394626	0.358713	11.32
4410341.924	7494378.381	-4270.265463	0.07578	11.32
4410411.445	7494378.381	-4306.04544	0.051155	11.32
4410480.965	7494378.381	-4331.092194	0.040424	11.32
4410550.486	7494378.381	-4342.036041	0.03415	11.32
4410620.006	7494378.381	-4337.071132	0.029942	11.32
4410689.527	7494378.381	-4316.94467	0.026882	11.32
4410759.047	7494378.381	-4285.071813	0.024535	11.32
4410828.568	7494378.381	-4246.673183	0.022666	11.32
4410898.088	7494378.381	-4207.317922	0.021133	11.32
4410967.609	7494378.381	-4171.506308	0.019849	11.32
4411037.13	7494378.381	-4141.795217	0.018754	11.32
4411106.65	7494378.381	-4118.611619	0.017807	11.32
4411176.171	7494378.381	-4100.601316	0.016977	11.32
4411245.691	7494378.381	-4085.241138	0.016243	11.32
4411315.212	7494378.381	nan	0.015588	11.32
4411384.732	7494378.381	nan	0.014999	11.32
4411454.253	7494378.381	nan	0.014466	11.32
4411523.773	7494378.381	nan	0.01398	11.32
4411593.294	7494378.381	nan	0.013536	11.32
4411662.814	7494378.381	nan	0.013127	11.32
4411732.335	7494378.381	nan	0.01275	11.32
4411801.856	7494378.381	nan	0.0124	11.32
4411871.376	7494378.381	nan	0.012075	11.32
4411940.897	7494378.381	nan	0.011772	11.32
4412010.417	7494378.381	nan	0.011488	11.32
4412079.938	7494378.381	nan	0.011222	11.32
4412149.458	7494378.381	nan	0.010971	11.32
4412218.979	7494378.381	nan	0.010735	11.32
4412288.499	7494378.381	nan	0.010512	11.32
4412358.02	7494378.381	nan	0.010301	11.32
4412427.54	7494378.381	nan	0.010101	11.32
4412497.061	7494378.381	nan	0.009911	11.32
4412566.582	7494378.381	nan	0.00973	11.32
4412636.102	7494378.381	nan	0.009557	11.32
4412705.623	7494378.381	nan	0.009393	11.32
4412775.143	7494378.381	nan	0.009236	11.32
4412844.664	7494378.381	nan	0.009086	11.32
4412914.184	7494378.381	nan	0.008942	11.32
4412983.705	7494378.381	nan	0.008804	11.32
4413053.225	7494378.381	nan	0.008671	11.32
4413122.746	7494378.381	nan	0.008544	11.32
4413192.267	7494378.381	nan	0.008422	11.32
4394282.677	7494557.49	nan	0.00303	9.75
4394352.198	7494557.49	nan	0.003038	9.75
4394421.719	7494557.49	nan	0.003046	9.75
4394491.239	7494557.49	nan	0.003054	9.75
4394560.76	7494557.49	nan	0.003062	9.75
4394630.28	7494557.49	nan	0.00307	9.75
4394699.801	7494557.49	nan	0.003078	9.75
4394769.321	7494557.49	nan	0.003086	9.75
4394838.842	7494557.49	nan	0.003095	9.75
4394908.362	7494557.49	nan	0.003103	9.75
4394977.883	7494557.49	nan	0.003112	9.75
4395047.404	7494557.49	nan	0.00312	9.75
4395116.924	7494557.49	nan	0.003129	9.75
4395186.445	7494557.49	nan	0.003137	9.75
4395255.965	7494557.49	-6152.879662	0.003146	9.75
4395325.486	7494557.49	-6154.654373	0.003155	9.75
4395395.006	7494557.49	-6156.582717	0.003164	9.75
4395464.527	7494557.49	-6158.664233	0.003173	9.75
4395534.047	7494557.49	-6160.891995	0.003182	9.75
4395603.568	7494557.49	-6163.252022	0.003191	9.75
4395673.088	7494557.49	-6165.721199	0.0032	9.75
4395742.609	7494557.49	-6168.262401	0.003209	9.75
4395812.13	7494557.49	-6170.819219	0.003218	9.75
4395881.65	7494557.49	-6173.315671	0.003227	9.75
4395951.171	7494557.49	-6175.664774	0.003237	9.75
4396020.691	7494557.49	-6177.784009	0.003246	9.75
4396090.212	7494557.49	-6179.608485	0.003256	9.75
4396159.732	7494557.49	-6181.092639	0.003265	9.75
4396229.253	7494557.49	-6182.202136	0.003275	9.75
4396298.773	7494557.49	-6182.904923	0.003285	9.75
4396368.294	7494557.49	-6183.165339	0.003295	9.75
4396437.814	7494557.49	-6182.941245	0.003305	9.75
4396507.335	7494557.49	-6182.18754	0.003315	9.75
4396576.856	7494557.49	-6180.866183	0.003325	9.75
4396646.376	7494557.49	-6178.953651	0.003335	9.75
4396715.897	7494557.49	-6176.441228	0.003345	9.75
4396785.417	7494557.49	-6173.335759	0.003355	9.75
4396854.938	7494557.49	-6169.664141	0.003366	9.75
4396924.458	7494557.49	-6165.471484	0.003376	9.75
4396993.979	7494557.49	-6160.808022	0.003387	9.75
4397063.499	7494557.49	-6155.715803	0.003398	9.75
4397133.02	7494557.49	-6150.224811	0.003408	9.75
4397202.54	7494557.49	-6144.354875	0.003419	9.75
4397272.061	7494557.49	-6138.118338	0.00343	9.75
4397341.582	7494557.49	-6131.525126	0.003441	9.75
4397411.102	7494557.49	-6124.589555	0.003452	9.75
4397480.623	7494557.49	-6117.333472	0.003464	9.75
4397550.143	7494557.49	-6109.785104	0.003475	9.75
4397619.664	7494557.49	-6101.978501	0.003486	9.75
4397689.184	7494557.49	-6093.954283	0.003498	9.75
4397758.705	7494557.49	-6085.758046	0.00351	9.75
4397828.225	7494557.49	-6077.436654	0.003521	9.75
4397897.746	7494557.49	-6069.036591	0.003533	9.75
4397967.267	7494557.49	-6060.605334	0.003545	9.75
4398036.787	7494557.49	-6052.192357	0.003557	9.75
4398106.308	7494557.49	-6043.846283	0.003569	9.75
4398175.828	7494557.49	-6035.607474	0.003582	9.75
4398245.349	7494557.49	-6027.498785	0.003594	9.75
4398314.869	7494557.49	-6019.519739	0.003607	9.75
4398384.39	7494557.49	-6011.648107	0.003619	9.75
4398453.91	7494557.49	-6003.847573	0.003632	9.75
4398523.431	7494557.49	-5996.075881	0.003645	9.75
4398592.951	7494557.49	-5988.288985	0.003658	9.75
4398662.472	7494557.49	-5980.441487	0.003671	9.75
4398731.993	7494557.49	-5972.485851	0.003684	9.75
4398801.513	7494557.49	-5964.371287	0.003698	9.75
4398871.034	7494557.49	-5956.043248	0.003711	9.75
4398940.554	7494557.49	-5947.447676	0.003725	9.75
4399010.075	7494557.49	-5938.542462	0.003739	9.75
4399079.595	7494557.49	-5929.310754	0.003753	9.75
4399149.116	7494557.49	-5919.767504	0.003767	9.75
4399218.636	7494557.49	-5909.956605	0.003781	9.75
4399288.157	7494557.49	-5899.942058	0.003795	9.75
4399357.677	7494557.49	-5889.797402	0.00381	9.75
4399427.198	7494557.49	-5879.597303	0.003824	9.75
4399496.719	7494557.49	-5869.414904	0.003839	9.75
4399566.239	7494557.49	-5859.326233	0.003854	9.75
4399635.76	7494557.49	-5849.418916	0.003869	9.75
4399705.28	7494557.49	-5839.797208	0.003884	9.75
4399774.801	7494557.49	-5830.574108	0.0039	9.75
4399844.321	7494557.49	-5821.850896	0.003915	9.75
4399913.842	7494557.49	-5813.696363	0.003931	9.75
4399983.362	7494557.49	-5806.136242	0.003947	9.75
4400052.883	7494557.49	-5799.153659	0.003963	9.75
4400122.404	7494557.49	-5792.699474	0.003979	9.75
4400191.924	7494557.49	-5786.709675	0.003996	9.75
4400261.445	7494557.49	-5781.116972	0.004012	9.75
4400330.965	7494557.49	-5775.841559	0.004029	9.75
4400400.486	7494557.49	-5770.760791	0.004046	9.75
4400470.006	7494557.49	-5765.677119	0.004063	9.75
4400539.527	7494557.49	-5760.315515	0.004081	9.75
4400609.047	7494557.49	-5754.371193	0.004098	9.75
4400678.568	7494557.49	-5747.586407	0.004116	9.75
4400748.088	7494557.49	-5739.80098	0.004134	9.75
4400817.609	7494557.49	-5730.945296	0.004152	9.75
4400887.13	7494557.49	-5720.99657	0.004171	9.75
4400956.65	7494557.49	-5709.936531	0.004189	9.75
4401026.171	7494557.49	-5697.735541	0.004208	9.75
4401095.691	7494557.49	-5684.371785	0.004227	9.75
4401165.212	7494557.49	-5669.867922	0.004247	9.75
4401234.732	7494557.49	-5654.307283	0.004266	9.75
4401304.253	7494557.49	-5637.814783	0.004286	9.75
4401373.773	7494557.49	-5620.527721	0.004306	9.75
4401443.294	7494557.49	-5602.579864	0.004326	9.75
4401512.814	7494557.49	-5584.093475	0.004347	9.75
4401582.335	7494557.49	-5565.169851	0.004368	9.75
4401651.856	7494557.49	-5545.883266	0.004389	9.75
4401721.376	7494557.49	-5526.283368	0.00441	9.75
4401790.897	7494557.49	-5506.402161	0.004432	9.75
4401860.417	7494557.49	-5486.262885	0.004454	9.75
4401929.938	7494557.49	-5465.892132	0.004476	9.75
4401999.458	7494557.49	-5445.332222	0.004498	9.75
4402068.979	7494557.49	-5424.648106	0.004521	9.75
4402138.499	7494557.49	-5403.930052	0.004544	9.75
4402208.02	7494557.49	-5383.2985	0.004568	9.75
4402277.54	7494557.49	-5362.91126	0.004592	9.75
4402347.061	7494557.49	-5342.962422	0.004616	9.75
4402416.582	7494557.49	-5323.65939	0.00464	9.75
4402486.102	7494557.49	-5305.177234	0.004665	9.75
4402555.623	7494557.49	-5287.609865	0.00469	9.75
4402625.143	7494557.49	-5270.941532	0.004716	9.75
4402694.664	7494557.49	-5255.043767	0.004742	9.75
4402764.184	7494557.49	-5239.687949	0.004768	9.75
4402833.705	7494557.49	-5224.56691	0.004794	9.75
4402903.225	7494557.49	-5209.324608	0.004822	9.75
4402972.746	7494557.49	-5193.590735	0.004849	9.75
