X Y Z K_gauss trend plunge
4407143.979 7473064.339 -3318.052644 2.28E-10 278.554 83.859
4407213.499 7473064.339 -3310.973861 2.39E-10 279.913 84.223
4407283.02 7473064.339 -3304.291511 2.38E-10 281.328 84.553
4407352.54 7473064.339 -3298.090924 2.31E-10 282.788 84.849
4407422.061 7473064.339 -3292.384047 2.22E-10 284.286 85.115
4407491.582 7473064.339 -3287.134099 2.15E-10 285.83 85.358
4407561.102 7473064.339 -3282.288557 2.16E-10 287.443 85.588
4407630.623 7473064.339 -3277.777771 2.29E-10 289.161 85.814
4407700.143 7473064.339 -3273.491169 2.57E-10 291.023 86.04
4407769.664 7473064.339 -3269.279667 2.99E-10 293.063 86.266
4407839.184 7473064.339 -3265.00715 3.51E-10 295.303 86.492
4407908.705 7473064.339 -3260.623587 4.10E-10 297.748 86.712
4407978.225 7473064.339 -3256.210243 4.70E-10 300.395 86.921
4408047.746 7473064.339 -3251.960881 5.28E-10 303.239 87.119
4408117.267 7473064.339 -3248.101904 5.79E-10 306.282 87.302
4408186.787 7473064.339 -3244.803409 6.19E-10 309.538 87.47
4408256.308 7473064.339 -3242.142334 6.43E-10 313.027 87.623
4408325.828 7473064.339 -3240.121083 6.47E-10 316.775 87.759
4408395.349 7473064.339 -3238.689974 6.27E-10 320.804 87.879
4408464.869 7473064.339 -3237.745223 5.85E-10 325.134 87.981
4408534.39 7473064.339 -3237.131505 5.30E-10 329.797 88.064
4408603.91 7473064.339 -3236.679085 4.74E-10 334.848 88.129
4408673.431 7473064.339 -3236.256937 4.34E-10 340.377 88.172
4408742.951 7473064.339 -3235.800563 4.88E-10 347.575 88.208
4408812.472 7473064.339 -3235.300145 6.40E-10 356.645 88.212
4408881.993 7473064.339 -3234.768064 8.70E-10 6.81 88.162
4408951.513 7473064.339 -3234.211228 1.01E-09 14.789 88.078
4409021.034 7473064.339 -3233.621447 1.08E-09 21.343 87.972
4409090.554 7473064.339 -3232.985921 1.19E-09 27.956 87.815
4409160.075 7473064.339 -3232.315465 1.34E-09 34.728 87.587
4409229.595 7473064.339 -3231.685091 1.53E-09 41.555 87.262
4409299.116 7473064.339 -3231.278649 1.77E-09 48.175 86.805
4409368.636 7473064.339 -3231.426293 2.06E-09 54.308 86.182
4409438.157 7473064.339 -3232.624692 2.42E-09 59.76 85.348
4394282.677 7473243.449 -6836.719942 1.56E-11 171.061 88.747
4394352.198 7473243.449 -6837.129224 1.87E-11 174.419 88.76
4394421.719 7473243.449 -6837.409807 2.14E-11 178.376 88.767
4394491.239 7473243.449 -6837.552075 2.39E-11 182.815 88.765
4394560.76 7473243.449 -6837.551877 2.66E-11 187.638 88.751
4394630.28 7473243.449 -6837.407841 2.98E-11 192.778 88.724
4394699.801 7473243.449 -6837.118527 3.35E-11 198.183 88.682
4394769.321 7473243.449 -6836.67945 3.74E-11 203.795 88.62
4394838.842 7473243.449 -6836.080574 4.11E-11 209.519 88.536
4394908.362 7473243.449 -6835.306194 4.39E-11 215.218 88.426
4394977.883 7473243.449 -6834.335929 4.39E-11 220.72 88.288
4395047.404 7473243.449 -6833.142771 4.37E-11 225.763 88.12
4395116.924 7473243.449 -6831.68935 4.33E-11 230.301 87.924
4395186.445 7473243.449 -6829.929115 4.26E-11 234.325 87.7
4395255.965 7473243.449 -6827.813649 4.17E-11 237.858 87.449
4395325.486 7473243.449 -6825.299157 4.02E-11 240.938 87.173
4395395.006 7473243.449 -6822.348631 3.81E-11 243.612 86.874
4395464.527 7473243.449 -6818.932699 3.53E-11 245.926 86.555
4395534.047 7473243.449 -6815.029138 3.18E-11 247.923 86.221
4395603.568 7473243.449 -6810.618788 2.76E-11 249.647 85.875
4395673.088 7473243.449 -6805.68358 2.28E-11 251.134 85.523
4395742.609 7473243.449 -6800.213004 1.78E-11 252.417 85.168
4395812.13 7473243.449 -6794.211325 1.26E-11 253.526 84.816
4395881.65 7473243.449 -6787.694619 7.45E-12 254.485 84.47
4395951.171 7473243.449 -6780.683402 2.64E-12 255.318 84.135
4396020.691 7473243.449 -6773.20335 -1.71E-12 256.042 83.814
4396090.212 7473243.449 -6765.29108 -5.48E-12 256.673 83.509
4396159.732 7473243.449 -6756.992882 -8.58E-12 257.224 83.224
4396229.253 7473243.449 -6748.356192 -1.10E-11 257.708 82.959
4396298.773 7473243.449 -6739.423021 -1.28E-11 258.133 82.717
4396368.294 7473243.449 -6730.228361 -1.41E-11 258.507 82.497
4396437.814 7473243.449 -6720.800447 -1.49E-11 258.838 82.299
4396507.335 7473243.449 -6711.162579 -1.53E-11 259.132 82.123
4396576.856 7473243.449 -6701.337236 -1.54E-11 259.394 81.967
4396646.376 7473243.449 -6691.349364 -1.52E-11 259.63 81.83
4396715.897 7473243.449 -6681.225926 -1.48E-11 259.842 81.709
4396785.417 7473243.449 -6670.993172 -1.43E-11 260.034 81.604
4396854.938 7473243.449 -6660.674159 -1.36E-11 260.208 81.512
4396924.458 7473243.449 -6650.286819 -1.28E-11 260.367 81.432
4396993.979 7473243.449 -6639.84265 -1.18E-11 260.511 81.362
4397063.499 7473243.449 -6629.346923 -1.07E-11 260.641 81.302
4397133.02 7473243.449 -6618.800356 -9.52E-12 260.758 81.251
4397202.54 7473243.449 -6608.200971 -8.24E-12 260.861 81.209
4397272.061 7473243.449 -6597.545668 -6.90E-12 260.952 81.176
4397341.582 7473243.449 -6586.832218 -5.54E-12 261.029 81.151
4397411.102 7473243.449 -6576.061664 -4.18E-12 261.092 81.136
4397480.623 7473243.449 -6565.239922 -2.84E-12 261.141 81.13
4397550.143 7473243.449 -6554.37791 -1.55E-12 261.174 81.135
4397619.664 7473243.449 -6543.490644 -3.39E-13 261.19 81.153
4397689.184 7473243.449 -6532.596041 7.77E-13 261.189 81.183
4397758.705 7473243.449 -6521.713881 1.77E-12 261.169 81.227
4397828.225 7473243.449 -6510.865284 2.61E-12 261.131 81.283
4397897.746 7473243.449 -6500.073312 3.28E-12 261.076 81.351
4397967.267 7473243.449 -6489.36554 3.76E-12 261.004 81.43
4398036.787 7473243.449 -6478.777962 4.02E-12 260.916 81.519
4398106.308 7473243.449 -6468.355888 4.01E-12 260.814 81.615
4398175.828 7473243.449 -6458.146376 3.67E-12 260.7 81.717
4398245.349 7473243.449 -6448.183017 2.93E-12 260.576 81.822
4398314.869 7473243.449 -6438.472493 1.76E-12 260.446 81.928
4398384.39 7473243.449 -6428.992688 1.52E-13 260.314 82.033
4398453.91 7473243.449 -6419.703418 -1.78E-12 260.187 82.132
4398523.431 7473243.449 -6410.562277 -3.74E-12 260.071 82.222
4398592.951 7473243.449 -6401.536608 -5.27E-12 259.976 82.298
4398662.472 7473243.449 -6392.607053 -5.63E-12 259.911 82.352
4398731.993 7473243.449 -6383.764477 -3.95E-12 259.886 82.379
4398801.513 7473243.449 -6375.005173 7.07E-13 259.908 82.372
4398871.034 7473243.449 -6366.326478 9.04E-12 259.983 82.326
4398940.554 7473243.449 -6357.720063 2.12E-11 260.115 82.236
4399010.075 7473243.449 -6349.159979 3.63E-11 260.3 82.101
4399079.595 7473243.449 -6340.588359 5.31E-11 260.532 81.923
4399149.116 7473243.449 -6331.907521 6.96E-11 260.801 81.706
4399218.636 7473243.449 -6322.984983 8.40E-11 261.097 81.455
4399288.157 7473243.449 -6313.666789 9.52E-11 261.41 81.177
4399357.677 7473243.449 -6303.789055 1.02E-10 261.732 80.878
4399427.198 7473243.449 -6293.189065 1.05E-10 262.055 80.562
4399496.719 7473243.449 -6281.728638 1.03E-10 262.374 80.235
4399566.239 7473243.449 -6269.333115 9.65E-11 262.685 79.903
4399635.76 7473243.449 -6256.031222 8.65E-11 262.984 79.57
4399705.28 7473243.449 -6241.973262 7.35E-11 263.269 79.242
4399774.801 7473243.449 -6227.403591 5.86E-11 263.539 78.923
4399844.321 7473243.449 -6212.578413 4.27E-11 263.792 78.616
4399913.842 7473243.449 -6197.668322 2.67E-11 264.028 78.325
4399983.362 7473243.449 -6182.716698 1.13E-11 264.249 78.05
4400052.883 7473243.449 -6167.678869 -3.39E-12 264.456 77.789
4400122.404 7473243.449 -6152.491611 -1.76E-11 264.652 77.541
4400191.924 7473243.449 -6137.112784 -3.20E-11 264.84 77.302
4400261.445 7473243.449 -6121.521547 -4.72E-11 265.024 77.065
4400330.965 7473243.449 -6105.703624 -6.36E-11 265.208 76.826
4400400.486 7473243.449 -6089.637559 -8.08E-11 265.394 76.577
4400470.006 7473243.449 -6073.284107 -9.83E-11 265.583 76.312
4400539.527 7473243.449 -6056.583718 -1.15E-10 265.776 76.028
4400609.047 7473243.449 -6039.468035 -1.31E-10 265.972 75.72
4400678.568 7473243.449 -6021.878833 -1.46E-10 266.168 75.388
4400748.088 7473243.449 -6003.779934 -1.60E-10 266.363 75.03
4400817.609 7473243.449 -5985.157131 -1.73E-10 266.557 74.643
4400887.13 7473243.449 -5966.010671 -1.85E-10 266.75 74.226
4400956.65 7473243.449 -5946.343635 -1.97E-10 266.94 73.777
4401026.171 7473243.449 -5926.150353 -2.06E-10 267.128 73.293
4401095.691 7473243.449 -5905.412417 -2.14E-10 267.313 72.775
4401165.212 7473243.449 -5884.100252 -2.19E-10 267.495 72.221
4401234.732 7473243.449 -5862.167205 -2.21E-10 267.674 71.63
4401304.253 7473243.449 -5839.536769 -2.19E-10 267.851 71.004
4401373.773 7473243.449 -5816.103856 -2.14E-10 268.025 70.343
4401443.294 7473243.449 -5791.758107 -2.03E-10 268.195 69.65
4401512.814 7473243.449 -5766.407231 -1.86E-10 268.362 68.931
4401582.335 7473243.449 -5739.981021 -1.61E-10 268.523 68.191
4401651.856 7473243.449 -5712.423009 -1.25E-10 268.677 67.443
4401721.376 7473243.449 -5683.679717 -7.90E-11 268.822 66.695
4401790.897 7473243.449 -5653.68729 -2.52E-11 268.955 65.96
4401860.417 7473243.449 -5622.367353 3.19E-11 269.076 65.245
4401929.938 7473243.449 -5589.65249 8.64E-11 269.184 64.559
4401999.458 7473243.449 -5555.533976 1.33E-10 269.279 63.907
4402068.979 7473243.449 -5520.099517 1.68E-10 269.362 63.293
4402138.499 7473243.449 -5483.542297 1.90E-10 269.432 62.719
4402208.02 7473243.449 -5446.139486 2.01E-10 269.493 62.187
4402277.54 7473243.449 -5408.19463 2.03E-10 269.544 61.698
4402347.061 7473243.449 -5369.947756 1.99E-10 269.587 61.251
4402416.582 7473243.449 -5331.49058 1.90E-10 269.622 60.845
4402486.102 7473243.449 -5292.739053 1.78E-10 269.65 60.477
4402555.623 7473243.449 -5253.485356 1.66E-10 269.672 60.145
4402625.143 7473243.449 -5213.504968 1.53E-10 269.687 59.845
4402694.664 7473243.449 -5172.670093 1.41E-10 269.696 59.573
4402764.184 7473243.449 -5131.015933 1.30E-10 269.698 59.324
4402833.705 7473243.449 -5088.718646 1.18E-10 269.693 59.095
4402903.225 7473243.449 -5045.99658 1.05E-10 269.68 58.884
4402972.746 7473243.449 -5003.008477 8.91E-11 269.659 58.69
4403042.267 7473243.449 -4959.816224 7.08E-11 269.628 58.515
4403111.787 7473243.449 -4916.412274 4.95E-11 269.587 58.363
4403181.308 7473243.449 -4872.768841 2.56E-11 269.538 58.239
4403250.828 7473243.449 -4828.876186 1.86E-13 269.48 58.15
4403320.349 7473243.449 -4784.760417 -2.55E-11 269.413 58.101
4403389.869 7473243.449 -4740.483094 -5.08E-11 269.338 58.095
4403459.39 7473243.449 -4696.131385 -7.61E-11 269.254 58.134
4403528.91 7473243.449 -4651.808842 -1.03E-10 269.16 58.218
4403598.431 7473243.449 -4607.631278 -1.33E-10 269.057 58.345
4403667.951 7473243.449 -4563.726081 -1.69E-10 268.941 58.514
4403737.472 7473243.449 -4520.22983 -2.12E-10 268.814 58.719
4403806.993 7473243.449 -4477.279304 -2.62E-10 268.675 58.957
4403876.513 7473243.449 -4434.997108 -3.16E-10 268.523 59.222
4403946.034 7473243.449 -4393.477496 -3.71E-10 268.36 59.506
4404015.554 7473243.449 -4352.773597 -4.21E-10 268.187 59.806
4404085.075 7473243.449 -4312.886378 -4.61E-10 268.005 60.117
4404154.595 7473243.449 -4273.764592 -4.85E-10 267.818 60.439
4404224.116 7473243.449 -4235.322098 -4.89E-10 267.627 60.771
4404293.636 7473243.449 -4197.458783 -4.68E-10 267.435 61.119
4404363.157 7473243.449 -4160.064536 -4.21E-10 267.244 61.484
4404432.677 7473243.449 -4123.008549 -3.50E-10 267.057 61.871
4404502.198 7473243.449 -4086.143324 -2.58E-10 266.874 62.284
4404571.719 7473243.449 -4049.350811 -1.54E-10 266.695 62.722
4404641.239 7473243.449 -4012.618641 -4.37E-11 266.518 63.188
4404710.76 7473243.449 -3976.090501 6.49E-11 266.344 63.682
4404780.28 7473243.449 -3940.041747 1.67E-10 266.171 64.202
4404849.801 7473243.449 -3904.794392 2.59E-10 265.999 64.75
4404919.321 7473243.449 -3870.634727 3.41E-10 265.828 65.327
4404988.842 7473243.449 -3837.778583 4.14E-10 265.659 65.935
4405058.362 7473243.449 -3806.371305 4.82E-10 265.496 66.579
4405127.883 7473243.449 -3776.481071 5.47E-10 265.34 67.263
4405197.404 7473243.449 -3748.075912 6.12E-10 265.196 67.991
4405266.924 7473243.449 -3721.018785 6.79E-10 265.067 68.764
4405336.445 7473243.449 -3695.107655 7.47E-10 264.957 69.577
4405405.965 7473243.449 -3670.144181 8.14E-10 264.873 70.42
4405475.486 7473243.449 -3645.996453 8.72E-10 264.818 71.276
4405545.006 7473243.449 -3622.636874 9.12E-10 264.8 72.127
4405614.527 7473243.449 -3600.150617 9.23E-10 264.823 72.958
4405684.047 7473243.449 -3578.715255 8.94E-10 264.891 73.757
4405753.568 7473243.449 -3558.557659 8.17E-10 265.006 74.518
4405823.088 7473243.449 -3539.891759 6.86E-10 265.168 75.241
4405892.609 7473243.449 -3522.834209 5.05E-10 265.375 75.928
4405962.13 7473243.449 -3507.317068 2.84E-10 265.628 76.585
4406031.65 7473243.449 -3493.05474 4.17E-11 265.927 77.214
4406101.171 7473243.449 -3479.609917 -1.98E-10 266.275 77.818
4406170.691 7473243.449 -3466.534379 -4.11E-10 266.677 78.394
4406240.212 7473243.449 -3453.509724 -5.76E-10 267.14 78.939
4406309.732 7473243.449 -3440.421529 -6.79E-10 267.673 79.447
4406379.253 7473243.449 -3427.345777 -7.14E-10 268.281 79.914
4406448.773 7473243.449 -3414.474179 -6.85E-10 268.968 80.339
4406518.294 7473243.449 -3402.027911 -6.00E-10 269.731 80.727
4406587.814 7473243.449 -3390.199351 -4.78E-10 270.561 81.086
4406657.335 7473243.449 -3379.130465 -3.37E-10 271.449 81.43
4406726.856 7473243.449 -3368.905039 -1.98E-10 272.389 81.774
4406796.376 7473243.449 -3359.52911 -7.45E-11 273.38 82.129
4406865.897 7473243.449 -3350.909226 2.48E-11 274.429 82.499
4406935.417 7473243.449 -3342.86812 9.84E-11 275.544 82.885
4407004.938 7473243.449 -3335.214055 1.49E-10 276.737 83.278
4407074.458 7473243.449 -3327.825877 1.80E-10 278.012 83.666
4407143.979 7473243.449 -3320.695903 1.95E-10 279.369 84.039
4407213.499 7473243.449 -3313.905904 1.99E-10 280.8 84.387
4407283.02 7473243.449 -3307.557883 1.93E-10 282.292 84.703
4407352.54 7473243.449 -3301.707062 1.81E-10 283.832 84.986
4407422.061 7473243.449 -3296.34019 1.67E-10 285.415 85.24
4407491.582 7473243.449 -3291.403376 1.54E-10 287.047 85.472
4407561.102 7473243.449 -3286.835977 1.50E-10 288.754 85.691
4407630.623 7473243.449 -3282.568508 1.59E-10 290.571 85.905
4407700.143 7473243.449 -3278.498408 1.82E-10 292.535 86.117
4407769.664 7473243.449 -3274.493793 2.19E-10 294.677 86.329
4407839.184 7473243.449 -3270.4438 2.66E-10 297.014 86.538
4407908.705 7473243.449 -3266.319971 3.21E-10 299.547 86.74
4407978.225 7473243.449 -3262.200241 3.78E-10 302.269 86.933
4408047.746 7473243.449 -3258.236818 4.34E-10 305.173 87.113
4408117.267 7473243.449 -3254.588557 4.85E-10 308.262 87.281
4408186.787 7473243.449 -3251.365725 5.27E-10 311.55 87.434
4408256.308 7473243.449 -3248.624977 5.55E-10 315.057 87.574
4408325.828 7473243.449 -3246.397494 5.67E-10 318.806 87.698
4408395.349 7473243.449 -3244.694648 5.59E-10 322.826 87.807
4408464.869 7473243.449 -3243.475117 5.34E-10 327.152 87.9
4408534.39 7473243.449 -3242.623435 4.99E-10 331.85 87.976
4408603.91 7473243.449 -3241.984081 4.68E-10 337.021 88.033
4408673.431 7473243.449 -3241.426946 4.54E-10 342.796 88.068
4408742.951 7473243.449 -3240.88667 5.28E-10 350.213 88.091
4408812.472 7473243.449 -3240.354362 7.03E-10 359.574 88.076
4408881.993 7473243.449 -3239.845449 9.67E-10 10.16 87.997
4408951.513 7473243.449 -3239.372611 1.19E-09 19.307 87.863
4409021.034 7473243.449 -3238.934057 1.29E-09 26.244 87.709
4409090.554 7473243.449 -3238.518938 1.42E-09 33.02 87.492
4409160.075 7473243.449 -3238.136185 1.59E-09 39.645 87.191
4409229.595 7473243.449 -3237.869339 1.80E-09 46.01 86.778
4409299.116 7473243.449 -3237.941547 2.06E-09 51.941 86.224
4409368.636 7473243.449 -3238.757909 2.36E-09 57.284 85.495
4409438.157 7473243.449 -3240.89739 2.71E-09 61.955 84.552
4394282.677 7473422.559 -6832.930784 1.57E-11 170.877 88.733
4394352.198 7473422.559 -6833.37235 1.88E-11 174.391 88.747
4394421.719 7473422.559 -6833.675702 2.14E-11 178.503 88.753
4394491.239 7473422.559 -6833.830071 2.38E-11 183.086 88.75
4394560.76 7473422.559 -6833.830488 2.65E-11 188.035 88.735
4394630.28 7473422.559 -6833.675245 2.95E-11 193.28 88.706
4394699.801 7473422.559 -6833.363192 3.29E-11 198.768 88.661
4394769.321 7473422.559 -6832.8908 3.64E-11 204.439 88.596
4394838.842 7473422.559 -6832.249414 3.95E-11 210.194 88.509
4394908.362 7473422.559 -6831.424672 4.19E-11 215.89 88.395
4394977.883 7473422.559 -6830.39709 4.21E-11 221.316 88.253
4395047.404 7473422.559 -6829.140065 4.08E-11 226.296 88.082
4395116.924 7473422.559 -6827.616529 3.92E-11 230.757 87.883
4395186.445 7473422.559 -6825.780741 3.72E-11 234.703 87.656
4395255.965 7473422.559 -6823.586013 3.46E-11 238.163 87.404
4395325.486 7473422.559 -6820.991053 3.14E-11 241.178 87.127
4395395.006 7473422.559 -6817.961438 2.76E-11 243.796 86.829
4395464.527 7473422.559 -6814.46974 2.30E-11 246.063 86.512
4395534.047 7473422.559 -6810.494849 1.77E-11 248.024 86.18
4395603.568 7473422.559 -6806.018294 1.20E-11 249.717 85.837
4395673.088 7473422.559 -6801.022758 5.91E-12 251.181 85.488
4395742.609 7473422.559 -6795.49868 -2.39E-13 252.445 85.137
4395812.13 7473422.559 -6789.451325 -6.20E-12 253.54 84.79
4395881.65 7473422.559 -6782.897661 -1.17E-11 254.489 84.449
4395951.171 7473422.559 -6775.858852 -1.66E-11 255.313 84.118
4396020.691 7473422.559 -6768.360785 -2.07E-11 256.03 83.802
4396090.212 7473422.559 -6760.43969 -2.39E-11 256.656 83.503
4396159.732 7473422.559 -6752.140959 -2.62E-11 257.204 83.222
4396229.253 7473422.559 -6743.510892 -2.76E-11 257.684 82.962
4396298.773 7473422.559 -6734.590328 -2.81E-11 258.107 82.724
4396368.294 7473422.559 -6725.41308 -2.81E-11 258.479 82.509
4396437.814 7473422.559 -6716.006228 -2.75E-11 258.809 82.315
4396507.335 7473422.559 -6706.392138 -2.65E-11 259.101 82.142
4396576.856 7473422.559 -6696.592815 -2.52E-11 259.363 81.989
4396646.376 7473422.559 -6686.63334 -2.38E-11 259.597 81.853
4396715.897 7473422.559 -6676.5413 -2.23E-11 259.809 81.735
4396785.417 7473422.559 -6666.343642 -2.08E-11 260.001 81.631
4396854.938 7473422.559 -6656.063615 -1.92E-11 260.175 81.539
4396924.458 7473422.559 -6645.718511 -1.76E-11 260.334 81.459
4396993.979 7473422.559 -6635.318471 -1.60E-11 260.479 81.389
4397063.499 7473422.559 -6624.867112 -1.44E-11 260.61 81.329
4397133.02 7473422.559 -6614.363577 -1.27E-11 260.728 81.277
4397202.54 7473422.559 -6603.804571 -1.10E-11 260.833 81.233
4397272.061 7473422.559 -6593.186012 -9.26E-12 260.926 81.198
4397341.582 7473422.559 -6582.505078 -7.46E-12 261.005 81.172
4397411.102 7473422.559 -6571.762559 -5.60E-12 261.07 81.154
4397480.623 7473422.559 -6560.964281 -3.64E-12 261.122 81.146
4397550.143 7473422.559 -6550.121025 -1.59E-12 261.157 81.149
4397619.664 7473422.559 -6539.247616 5.42E-13 261.176 81.164
4397689.184 7473422.559 -6528.361885 2.71E-12 261.176 81.192
4397758.705 7473422.559 -6517.483741 4.84E-12 261.159 81.234
4397828.225 7473422.559 -6506.63464 6.84E-12 261.123 81.288
4397897.746 7473422.559 -6495.838182 8.62E-12 261.069 81.355
4397967.267 7473422.559 -6485.122767 1.01E-11 260.998 81.432
4398036.787 7473422.559 -6474.525637 1.11E-11 260.912 81.519
4398106.308 7473422.559 -6464.093817 1.17E-11 260.81 81.614
4398175.828 7473422.559 -6453.876286 1.17E-11 260.696 81.714
4398245.349 7473422.559 -6443.908139 1.10E-11 260.572 81.818
4398314.869 7473422.559 -6434.196493 9.66E-12 260.44 81.924
4398384.39 7473422.559 -6424.718474 7.59E-12 260.305 82.028
4398453.91 7473422.559 -6415.432463 4.94E-12 260.172 82.127
4398523.431 7473422.559 -6406.294676 1.99E-12 260.05 82.217
4398592.951 7473422.559 -6397.271553 -7.71E-13 259.946 82.293
4398662.472 7473422.559 -6388.343343 -2.58E-12 259.87 82.348
4398731.993 7473422.559 -6379.500939 -2.50E-12 259.833 82.375
4398801.513 7473422.559 -6370.741083 4.64E-13 259.842 82.369
4398871.034 7473422.559 -6362.062132 7.05E-12 259.907 82.324
4398940.554 7473422.559 -6353.457572 1.74E-11 260.029 82.235
4399010.075 7473422.559 -6344.904228 3.08E-11 260.207 82.101
4399079.595 7473422.559 -6336.347664 4.59E-11 260.435 81.924
4399149.116 7473422.559 -6327.692987 6.07E-11 260.702 81.708
4399218.636 7473422.559 -6318.80766 7.36E-11 260.997 81.459
4399288.157 7473422.559 -6309.533197 8.34E-11 261.311 81.184
4399357.677 7473422.559 -6299.697312 8.94E-11 261.634 80.887
